"animal_id","timestamp","station_name","deploy_longitude","deploy_latitude","scientific_name","receiver_id","transmitter"
"D01",2023-06-12 23:01:37.936829,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30005"
"D01",2023-06-12 23:09:47.142103,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30005"
"D01",2023-06-12 23:23:19.317286,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30005"
"D01",2023-06-16 08:01:18.920419,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 08:05:34.348482,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 09:26:44.664891,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 09:28:40.001473,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 09:30:56.107331,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 09:33:08.736658,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 10:27:09.053598,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 10:27:18.076947,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 10:36:43.731511,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 11:05:42.771193,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 11:24:56.633409,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-16 11:31:37.617278,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-19 14:02:51.006025,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-19 14:10:37.606755,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-19 15:34:57.145559,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-19 15:57:03.418949,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-20 06:26:45.940336,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-20 06:30:09.601298,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-20 06:53:32.540629,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30005"
"D01",2023-06-22 12:16:15.415847,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30005"
"D01",2023-06-22 12:28:37.760163,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30005"
"D01",2023-06-22 12:50:28.350516,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30005"
"D01",2023-06-22 12:58:55.211165,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30005"
"D01",2023-06-22 13:05:12.841405,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30005"
"D01",2023-06-22 13:06:32.215944,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30005"
"D01",2023-06-28 13:41:53.691463,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 14:37:15.618886,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 14:43:17.470556,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 15:47:11.365163,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 16:21:08.78876,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 17:13:48.246477,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 18:16:31.742825,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D01",2023-06-28 18:33:40.013323,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30005"
"D02",2023-04-02 17:11:13.952003,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 17:37:10.535782,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 17:56:58.945157,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 19:10:00.213935,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 19:16:23.259213,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 19:49:27.451529,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 20:20:02.884933,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 20:23:40.482386,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 20:31:19.644825,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-02 20:52:19.759069,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-06 15:12:11.433508,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 15:43:07.899624,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 15:54:08.879645,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 16:23:16.697822,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 17:06:14.517699,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 17:44:48.422324,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 17:52:15.989236,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-06 18:21:01.779462,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-08 18:16:19.212354,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-10 06:36:54.344612,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-04-10 07:02:14.51677,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-04-10 07:30:56.608308,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-04-10 08:02:27.243469,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-04-10 08:42:45.383822,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-04-13 22:46:41.588251,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30006"
"D02",2023-04-13 23:47:55.397915,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30006"
"D02",2023-04-15 17:44:10.465125,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-15 18:45:06.918871,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-15 18:48:08.949511,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 22:23:35.304206,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 22:30:51.521232,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 22:32:03.367059,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 22:47:05.43421,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 23:18:13.266127,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 23:33:21.450026,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 23:33:42.17841,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-18 23:42:45.30557,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-04-24 12:53:33.049676,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-24 13:03:03.022324,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-24 13:15:10.395646,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-24 13:36:51.369939,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-04-29 22:07:53.174972,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-04-29 22:20:57.061035,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-04-29 22:34:21.545169,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-04-29 22:37:49.755479,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-04-29 22:37:53.88034,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-04-29 23:00:53.146798,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-05-01 01:31:24.908915,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 01:40:19.858106,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 02:02:48.573116,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 02:16:46.117216,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 02:33:24.074018,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 02:54:24.420751,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 02:55:37.506511,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 03:10:23.279603,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 03:34:21.392287,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 03:45:16.627244,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 04:08:56.117408,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 04:39:53.723678,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 05:16:08.316492,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 05:51:24.756668,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-01 07:29:06.701212,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 04:06:51.916964,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 04:24:51.48779,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 04:51:39.262315,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 05:50:11.317688,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 05:54:00.566446,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 06:11:01.295164,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-03 07:29:47.482495,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-09 03:06:10.818076,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 03:25:30.049468,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 03:46:39.915419,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 04:14:23.0133,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 04:20:48.973983,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 04:42:10.039688,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 06:07:46.178095,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-09 07:11:11.994133,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 03:01:05.707656,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 03:25:12.386788,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 03:37:37.90414,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 03:46:42.905292,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 04:34:15.934304,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 04:49:13.418849,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 05:02:37.782695,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-10 22:39:24.883755,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-05-11 01:11:56.746524,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-05-11 01:17:41.317399,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-05-13 14:08:34.059517,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 14:39:42.955495,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 14:40:33.881419,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 15:04:03.445667,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 15:11:07.049326,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 15:23:03.845018,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 15:32:25.878716,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 15:45:31.073109,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 16:18:28.799908,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 17:13:21.193201,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 17:36:46.65546,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 19:18:44.335436,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 20:17:37.93397,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-13 20:19:25.59439,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-14 12:52:57.477747,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30006"
"D02",2023-05-14 12:55:08.217388,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30006"
"D02",2023-05-14 13:12:00.406434,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30006"
"D02",2023-05-14 19:20:18.817957,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-14 19:39:46.140219,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-14 19:41:55.597207,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-14 20:12:17.251333,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-14 20:39:41.547262,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-05-16 12:05:48.877886,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-16 12:34:54.042329,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-16 12:40:27.798951,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-16 13:45:08.788434,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-16 15:15:05.46218,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-05-22 08:37:26.471953,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-05-22 08:50:04.497316,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-05-23 21:09:24.817186,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 21:11:06.057246,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 21:12:39.586245,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 21:54:32.046457,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 22:03:52.631082,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 22:14:19.981682,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 22:22:28.410491,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 22:29:13.689595,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 22:29:42.178353,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-23 22:48:33.997087,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-05-24 00:10:06.649605,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 03:52:13.333732,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 04:52:29.109144,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 04:56:05.315078,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 05:12:30.970996,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 06:06:42.154852,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 06:42:53.625505,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 06:58:45.292995,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-01 08:08:59.536108,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30006"
"D02",2023-06-10 15:18:16.056902,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-06-10 15:44:18.47479,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-06-10 15:47:59.413,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30006"
"D02",2023-06-12 17:35:31.693282,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 17:43:50.009974,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 18:50:35.575328,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 18:50:47.63701,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 19:16:11.561525,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 19:59:46.432254,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 20:26:27.197932,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-12 20:46:12.422313,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-18 10:08:47.345512,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30006"
"D02",2023-06-28 03:24:42.987222,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-28 04:41:34.965217,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-28 05:10:47.682472,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-28 05:15:46.377706,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-28 05:19:19.540057,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-28 05:25:04.290868,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D02",2023-06-28 06:55:50.717206,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30006"
"D03",2023-04-09 11:28:11.281532,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 13:03:16.735397,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 13:32:06.61825,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 14:48:34.566621,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 15:18:28.505836,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 15:20:24.925979,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 15:33:32.055073,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 15:42:21.732709,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-09 16:32:24.238586,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 02:48:21.349888,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-04-14 02:52:28.770854,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-04-14 03:15:46.238162,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-04-14 03:26:39.619556,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-04-14 03:38:33.459833,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-04-14 06:02:14.825744,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 06:06:08.332154,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 06:11:16.628594,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 06:25:03.201553,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 08:53:21.799374,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 09:33:28.139996,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 09:50:02.413562,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-14 10:20:12.847809,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-27 20:49:47.008221,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-27 21:04:43.133878,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
